Threshold,c1 value,c2 value,c3 value
0.025661,-1,1.8571e-12,1
0.025667,-1,1.8699e-12,1
0.025674,-1,1.8829e-12,1
0.02568,-1,1.896e-12,1
0.025687,-1,1.9091e-12,1
0.025694,-1,1.9223e-12,1
0.0257,-1,1.9357e-12,1
0.025707,-1,1.9491e-12,1
0.025713,-1,1.9626e-12,1
0.02572,-1,1.9762e-12,1
0.025726,-1,1.9899e-12,1
0.025733,-1,2.0037e-12,1
0.02574,-1,2.0176e-12,1
0.025746,-1,2.0316e-12,1
0.025753,-1,2.0456e-12,1
0.02576,-1,2.0598e-12,1
0.025766,-1,2.0741e-12,1
0.025773,-1,2.0885e-12,1
0.025779,-1,2.103e-12,1
0.025786,-1,2.1175e-12,1
0.025793,-1,2.1322e-12,1
0.025799,-1,2.147e-12,1
0.025806,-1,2.1619e-12,1
0.025813,-1,2.1769e-12,1
0.025819,-1,2.192e-12,1
0.025826,-1,2.2072e-12,1
0.025832,-1,2.2225e-12,1
0.025839,-1,2.2379e-12,1
0.025846,-1,2.2534e-12,1
0.025852,-1,2.269e-12,1
0.025859,-1,2.2847e-12,1
0.025866,-1,2.3006e-12,1
0.025872,-1,2.3165e-12,1
0.025879,-1,2.3326e-12,1
0.025886,-1,2.3488e-12,1
0.025892,-1,2.365e-12,1
0.025899,-1,2.3814e-12,1
0.025906,-1,2.3979e-12,1
0.025913,-1,2.4146e-12,1
0.025919,-1,2.4313e-12,1
0.025926,-1,2.4482e-12,1
0.025933,-1,2.4651e-12,1
0.025939,-1,2.4822e-12,1
0.025946,-1,2.4994e-12,1
0.025953,-1,2.5167e-12,1
0.025959,-1,2.5342e-12,1
0.025966,-1,2.5518e-12,1
0.025973,-1,2.5695e-12,1
0.02598,-1,2.5873e-12,1
0.025986,-1,2.6052e-12,1
0.025993,-1,2.6233e-12,1
0.026,-1,2.6414e-12,1
0.026007,-1,2.6598e-12,1
0.026013,-1,2.6782e-12,1
0.02602,-1,2.6968e-12,1
0.026027,-1,2.7155e-12,1
0.026034,-1,2.7343e-12,1
0.02604,-1,2.7532e-12,1
0.026047,-1,2.7723e-12,1
0.026054,-1,2.7915e-12,1
0.026061,-1,2.8109e-12,1
0.026067,-1,2.8304e-12,1
0.026074,-1,2.85e-12,1
0.026081,-1,2.8698e-12,1
0.026088,-1,2.8897e-12,1
0.026094,-1,2.9097e-12,1
0.026101,-1,2.9299e-12,1
0.026108,-1,2.9502e-12,1
0.026115,-1,2.9706e-12,1
0.026122,-1,2.9912e-12,1
0.026128,-1,3.012e-12,1
0.026135,-1,3.0328e-12,1
0.026142,-1,3.0539e-12,1
0.026149,-1,3.075e-12,1
0.026156,-1,3.0963e-12,1
0.026163,-1,3.1178e-12,1
0.026169,-1,3.1394e-12,1
0.026176,-1,3.1612e-12,1
0.026183,-1,3.1831e-12,1
0.02619,-1,3.2052e-12,1
0.026197,-1,3.2274e-12,1
0.026204,-1,3.2498e-12,1
0.02621,-1,3.2723e-12,1
0.026217,-1,3.295e-12,1
0.026224,-1,3.3178e-12,1
0.026231,-1,3.3408e-12,1
0.026238,-1,3.364e-12,1
0.026245,-1,3.3873e-12,1
0.026252,-1,3.4108e-12,1
0.026258,-1,3.4344e-12,1
0.026265,-1,3.4582e-12,1
0.026272,-1,3.4822e-12,1
0.026279,-1,3.5063e-12,1
0.026286,-1,3.5307e-12,1
0.026293,-1,3.5551e-12,1
0.0263,-1,3.5798e-12,1
0.026307,-1,3.6046e-12,1
0.026313,-1,3.6296e-12,1
0.02632,-1,3.6547e-12,1
0.026327,-1,3.6801e-12,1
0.026334,-1,3.7056e-12,1
0.026341,-1,3.7313e-12,1
0.026348,-1,3.7571e-12,1
0.026355,-1,3.7832e-12,1
0.026362,-1,3.8094e-12,1
0.026369,-1,3.8358e-12,1
0.026376,-1,3.8624e-12,1
0.026383,-1,3.8892e-12,1
0.02639,-1,3.9161e-12,1
0.026397,-1,3.9433e-12,1
0.026403,-1,3.9706e-12,1
0.02641,-1,3.9982e-12,1
0.026417,-1,4.0259e-12,1
0.026424,-1,4.0538e-12,1
0.026431,-1,4.0819e-12,1
0.026438,-1,4.1102e-12,1
0.026445,-1,4.1387e-12,1
0.026452,-1,4.1674e-12,1
0.026459,-1,4.1963e-12,1
0.026466,-1,4.2253e-12,1
0.026473,-1,4.2546e-12,1
0.02648,-1,4.2841e-12,1
0.026487,-1,4.3138e-12,1
0.026494,-1,4.3437e-12,1
0.026501,-1,4.3739e-12,1
0.026508,-1,4.4042e-12,1
0.026515,-1,4.4347e-12,1
0.026522,-1,4.4654e-12,1
0.026529,-1,4.4964e-12,1
0.026536,-1,4.5276e-12,1
0.026543,-1,4.559e-12,1
0.02655,-1,4.5906e-12,1
0.026557,-1,4.6224e-12,1
0.026564,-1,4.6544e-12,1
0.026571,-1,4.6867e-12,1
0.026578,-1,4.7192e-12,1
0.026585,-1,4.7519e-12,1
0.026592,-1,4.7848e-12,1
0.026599,-1,4.818e-12,1
0.026607,-1,4.8514e-12,1
0.026614,-1,4.885e-12,1
0.026621,-1,4.9189e-12,1
0.026628,-1,4.953e-12,1
0.026635,-1,4.9873e-12,1
0.026642,-1,5.0219e-12,1
0.026649,-1,5.0567e-12,1
0.026656,-1,5.0918e-12,1
0.026663,-1,5.1271e-12,1
0.02667,-1,5.1626e-12,1
0.026677,-1,5.1984e-12,1
0.026684,-1,5.2345e-12,1
0.026691,-1,5.2707e-12,1
0.026699,-1,5.3073e-12,1
0.026706,-1,5.3441e-12,1
0.026713,-1,5.3811e-12,1
0.02672,-1,5.4184e-12,1
0.026727,-1,5.456e-12,1
0.026734,-1,5.4938e-12,1
0.026741,-1,5.5319e-12,1
0.026748,-1,5.5702e-12,1
0.026756,-1,5.6089e-12,1
0.026763,-1,5.6477e-12,1
0.02677,-1,5.6869e-12,1
0.026777,-1,5.7263e-12,1
0.026784,-1,5.766e-12,1
0.026791,-1,5.806e-12,1
0.026798,-1,5.8462e-12,1
0.026806,-1,5.8868e-12,1
0.026813,-1,5.9276e-12,1
0.02682,-1,5.9687e-12,1
0.026827,-1,6.01e-12,1
0.026834,-1,6.0517e-12,1
0.026841,-1,6.0937e-12,1
0.026849,-1,6.1359e-12,1
0.026856,-1,6.1784e-12,1
0.026863,-1,6.2213e-12,1
0.02687,-1,6.2644e-12,1
0.026877,-1,6.3078e-12,1
0.026885,-1,6.3516e-12,1
0.026892,-1,6.3956e-12,1
0.026899,-1,6.4399e-12,1
0.026906,-1,6.4846e-12,1
0.026913,-1,6.5295e-12,1
0.026921,-1,6.5748e-12,1
0.026928,-1,6.6204e-12,1
0.026935,-1,6.6663e-12,1
0.026942,-1,6.7125e-12,1
0.02695,-1,6.759e-12,1
0.026957,-1,6.8059e-12,1
0.026964,-1,6.853e-12,1
0.026971,-1,6.9006e-12,1
0.026979,-1,6.9484e-12,1
0.026986,-1,6.9966e-12,1
0.026993,-1,7.0451e-12,1
0.027,-1,7.0939e-12,1
0.027008,-1,7.1431e-12,1
0.027015,-1,7.1926e-12,1
0.027022,-1,7.2425e-12,1
0.027029,-1,7.2927e-12,1
0.027037,-1,7.3432e-12,1
0.027044,-1,7.3941e-12,1
0.027051,-1,7.4454e-12,1
0.027059,-1,7.497e-12,1
0.027066,-1,7.549e-12,1
0.027073,-1,7.6013e-12,1
0.027081,-1,7.654e-12,1
0.027088,-1,7.7071e-12,1
0.027095,-1,7.7605e-12,1
0.027102,-1,7.8143e-12,1
0.02711,-1,7.8685e-12,1
0.027117,-1,7.923e-12,1
0.027124,-1,7.9779e-12,1
0.027132,-1,8.0332e-12,1
0.027139,-1,8.0889e-12,1
0.027146,-1,8.145e-12,1
0.027154,-1,8.2015e-12,1
0.027161,-1,8.2583e-12,1
0.027169,-1,8.3156e-12,1
0.027176,-1,8.3732e-12,1
0.027183,-1,8.4313e-12,1
0.027191,-1,8.4897e-12,1
0.027198,-1,8.5486e-12,1
0.027205,-1,8.6078e-12,1
0.027213,-1,8.6675e-12,1
0.02722,-1,8.7276e-12,1
0.027227,-1,8.7881e-12,1
0.027235,-1,8.849e-12,1
0.027242,-1,8.9104e-12,1
0.02725,-1,8.9721e-12,1
0.027257,-1,9.0343e-12,1
0.027264,-1,9.097e-12,1
0.027272,-1,9.16e-12,1
0.027279,-1,9.2235e-12,1
0.027287,-1,9.2875e-12,1
0.027294,-1,9.3518e-12,1
0.027302,-1,9.4167e-12,1
0.027309,-1,9.4819e-12,1
0.027316,-1,9.5477e-12,1
0.027324,-1,9.6139e-12,1
0.027331,-1,9.6805e-12,1
0.027339,-1,9.7476e-12,1
0.027346,-1,9.8152e-12,1
0.027354,-1,9.8832e-12,1
0.027361,-1,9.9518e-12,1
0.027369,-1,1.0021e-11,1
0.027376,-1,1.009e-11,1
0.027384,-1,1.016e-11,1
0.027391,-1,1.0231e-11,1
0.027398,-1,1.0302e-11,1
0.027406,-1,1.0373e-11,1
0.027413,-1,1.0445e-11,1
0.027421,-1,1.0517e-11,1
0.027428,-1,1.059e-11,1
0.027436,-1,1.0664e-11,1
0.027443,-1,1.0737e-11,1
0.027451,-1,1.0812e-11,1
0.027458,-1,1.0887e-11,1
0.027466,-1,1.0962e-11,1
0.027474,-1,1.1038e-11,1
0.027481,-1,1.1115e-11,1
0.027489,-1,1.1192e-11,1
0.027496,-1,1.127e-11,1
0.027504,-1,1.1348e-11,1
0.027511,-1,1.1426e-11,1
0.027519,-1,1.1506e-11,1
0.027526,-1,1.1585e-11,1
0.027534,-1,1.1666e-11,1
0.027541,-1,1.1746e-11,1
0.027549,-1,1.1828e-11,1
0.027557,-1,1.191e-11,1
0.027564,-1,1.1992e-11,1
0.027572,-1,1.2076e-11,1
0.027579,-1,1.2159e-11,1
0.027587,-1,1.2244e-11,1
0.027594,-1,1.2328e-11,1
0.027602,-1,1.2414e-11,1
0.02761,-1,1.25e-11,1
0.027617,-1,1.2587e-11,1
0.027625,-1,1.2674e-11,1
0.027632,-1,1.2762e-11,1
0.02764,-1,1.285e-11,1
0.027648,-1,1.2939e-11,1
0.027655,-1,1.3029e-11,1
0.027663,-1,1.3119e-11,1
0.027671,-1,1.321e-11,1
0.027678,-1,1.3302e-11,1
0.027686,-1,1.3394e-11,1
0.027693,-1,1.3487e-11,1
0.027701,-1,1.358e-11,1
0.027709,-1,1.3675e-11,1
0.027716,-1,1.3769e-11,1
0.027724,-1,1.3865e-11,1
0.027732,-1,1.3961e-11,1
0.027739,-1,1.4058e-11,1
0.027747,-1,1.4155e-11,1
0.027755,-1,1.4253e-11,1
0.027762,-1,1.4352e-11,1
0.02777,-1,1.4452e-11,1
0.027778,-1,1.4552e-11,1
0.027785,-1,1.4653e-11,1
0.027793,-1,1.4754e-11,1
0.027801,-1,1.4857e-11,1
0.027809,-1,1.496e-11,1
0.027816,-1,1.5063e-11,1
0.027824,-1,1.5168e-11,1
0.027832,-1,1.5273e-11,1
0.027839,-1,1.5379e-11,1
0.027847,-1,1.5485e-11,1
0.027855,-1,1.5593e-11,1
0.027863,-1,1.5701e-11,1
0.02787,-1,1.581e-11,1
0.027878,-1,1.5919e-11,1
0.027886,-1,1.603e-11,1
0.027894,-1,1.6141e-11,1
0.027901,-1,1.6253e-11,1
0.027909,-1,1.6365e-11,1
0.027917,-1,1.6479e-11,1
0.027925,-1,1.6593e-11,1
0.027932,-1,1.6708e-11,1
0.02794,-1,1.6824e-11,1
0.027948,-1,1.694e-11,1
0.027956,-1,1.7058e-11,1
0.027964,-1,1.7176e-11,1
0.027971,-1,1.7295e-11,1
0.027979,-1,1.7415e-11,1
0.027987,-1,1.7536e-11,1
0.027995,-1,1.7657e-11,1
0.028003,-1,1.778e-11,1
0.02801,-1,1.7903e-11,1
0.028018,-1,1.8027e-11,1
0.028026,-1,1.8152e-11,1
0.028034,-1,1.8278e-11,1
0.028042,-1,1.8405e-11,1
0.02805,-1,1.8532e-11,1
0.028057,-1,1.8661e-11,1
0.028065,-1,1.879e-11,1
0.028073,-1,1.892e-11,1
0.028081,-1,1.9051e-11,1
0.028089,-1,1.9184e-11,1
0.028097,-1,1.9317e-11,1
0.028105,-1,1.945e-11,1
0.028112,-1,1.9585e-11,1
0.02812,-1,1.9721e-11,1
0.028128,-1,1.9858e-11,1
0.028136,-1,1.9995e-11,1
0.028144,-1,2.0134e-11,1
0.028152,-1,2.0274e-11,1
0.02816,-1,2.0414e-11,1
0.028168,-1,2.0556e-11,1
0.028176,-1,2.0698e-11,1
0.028184,-1,2.0842e-11,1
0.028191,-1,2.0986e-11,1
0.028199,-1,2.1132e-11,1
0.028207,-1,2.1278e-11,1
0.028215,-1,2.1426e-11,1
0.028223,-1,2.1574e-11,1
0.028231,-1,2.1724e-11,1
0.028239,-1,2.1874e-11,1
0.028247,-1,2.2026e-11,1
0.028255,-1,2.2179e-11,1
0.028263,-1,2.2332e-11,1
0.028271,-1,2.2487e-11,1
0.028279,-1,2.2643e-11,1
0.028287,-1,2.28e-11,1
0.028295,-1,2.2958e-11,1
0.028303,-1,2.3117e-11,1
0.028311,-1,2.3278e-11,1
0.028319,-1,2.3439e-11,1
0.028327,-1,2.3601e-11,1
0.028335,-1,2.3765e-11,1
0.028343,-1,2.393e-11,1
0.028351,-1,2.4096e-11,1
0.028359,-1,2.4263e-11,1
0.028367,-1,2.4431e-11,1
0.028375,-1,2.46e-11,1
0.028383,-1,2.4771e-11,1
0.028391,-1,2.4942e-11,1
0.028399,-1,2.5115e-11,1
0.028407,-1,2.5289e-11,1
0.028415,-1,2.5465e-11,1
0.028423,-1,2.5641e-11,1
0.028431,-1,2.5819e-11,1
0.028439,-1,2.5998e-11,1
0.028447,-1,2.6178e-11,1
0.028455,-1,2.636e-11,1
0.028463,-1,2.6543e-11,1
0.028471,-1,2.6727e-11,1
0.02848,-1,2.6912e-11,1
0.028488,-1,2.7098e-11,1
0.028496,-1,2.7286e-11,1
0.028504,-1,2.7475e-11,1
0.028512,-1,2.7666e-11,1
0.02852,-1,2.7858e-11,1
0.028528,-1,2.8051e-11,1
0.028536,-1,2.8245e-11,1
0.028544,-1,2.8441e-11,1
0.028552,-1,2.8638e-11,1
0.028561,-1,2.8837e-11,1
0.028569,-1,2.9037e-11,1
0.028577,-1,2.9238e-11,1
0.028585,-1,2.9441e-11,1
0.028593,-1,2.9645e-11,1
0.028601,-1,2.985e-11,1
0.028609,-1,3.0057e-11,1
0.028618,-1,3.0266e-11,1
0.028626,-1,3.0475e-11,1
0.028634,-1,3.0687e-11,1
0.028642,-1,3.0899e-11,1
0.02865,-1,3.1114e-11,1
0.028658,-1,3.1329e-11,1
0.028667,-1,3.1546e-11,1
0.028675,-1,3.1765e-11,1
0.028683,-1,3.1985e-11,1
0.028691,-1,3.2207e-11,1
0.028699,-1,3.243e-11,1
0.028708,-1,3.2655e-11,1
0.028716,-1,3.2882e-11,1
0.028724,-1,3.3109e-11,1
0.028732,-1,3.3339e-11,1
0.028741,-1,3.357e-11,1
0.028749,-1,3.3803e-11,1
0.028757,-1,3.4037e-11,1
0.028765,-1,3.4273e-11,1
0.028774,-1,3.4511e-11,1
0.028782,-1,3.475e-11,1
0.02879,-1,3.4991e-11,1
0.028798,-1,3.5233e-11,1
0.028807,-1,3.5478e-11,1
0.028815,-1,3.5724e-11,1
0.028823,-1,3.5971e-11,1
0.028831,-1,3.6221e-11,1
0.02884,-1,3.6472e-11,1
0.028848,-1,3.6725e-11,1
0.028856,-1,3.6979e-11,1
0.028865,-1,3.7235e-11,1
0.028873,-1,3.7494e-11,1
0.028881,-1,3.7754e-11,1
0.02889,-1,3.8015e-11,1
0.028898,-1,3.8279e-11,1
0.028906,-1,3.8544e-11,1
0.028914,-1,3.8811e-11,1
0.028923,-1,3.908e-11,1
0.028931,-1,3.9351e-11,1
0.02894,-1,3.9624e-11,1
0.028948,-1,3.9899e-11,1
0.028956,-1,4.0175e-11,1
0.028965,-1,4.0454e-11,1
0.028973,-1,4.0734e-11,1
0.028981,-1,4.1017e-11,1
0.02899,-1,4.1301e-11,1
0.028998,-1,4.1587e-11,1
0.029006,-1,4.1876e-11,1
0.029015,-1,4.2166e-11,1
0.029023,-1,4.2458e-11,1
0.029032,-1,4.2753e-11,1
0.02904,-1,4.3049e-11,1
0.029048,-1,4.3347e-11,1
0.029057,-1,4.3648e-11,1
0.029065,-1,4.3951e-11,1
0.029074,-1,4.4255e-11,1
0.029082,-1,4.4562e-11,1
0.029091,-1,4.4871e-11,1
0.029099,-1,4.5182e-11,1
0.029107,-1,4.5495e-11,1
0.029116,-1,4.5811e-11,1
0.029124,-1,4.6128e-11,1
0.029133,-1,4.6448e-11,1
0.029141,-1,4.677e-11,1
0.02915,-1,4.7094e-11,1
0.029158,-1,4.7421e-11,1
0.029167,-1,4.7749e-11,1
0.029175,-1,4.808e-11,1
0.029184,-1,4.8414e-11,1
0.029192,-1,4.8749e-11,1
0.029201,-1,4.9087e-11,1
0.029209,-1,4.9428e-11,1
0.029218,-1,4.977e-11,1
0.029226,-1,5.0115e-11,1
0.029235,-1,5.0463e-11,1
0.029243,-1,5.0812e-11,1
0.029252,-1,5.1165e-11,1
0.02926,-1,5.1519e-11,1
0.029269,-1,5.1877e-11,1
0.029277,-1,5.2236e-11,1
0.029286,-1,5.2598e-11,1
0.029294,-1,5.2963e-11,1
0.029303,-1,5.333e-11,1
0.029312,-1,5.37e-11,1
0.02932,-1,5.4072e-11,1
0.029329,-1,5.4447e-11,1
0.029337,-1,5.4824e-11,1
0.029346,-1,5.5204e-11,1
0.029354,-1,5.5587e-11,1
0.029363,-1,5.5973e-11,1
0.029372,-1,5.6361e-11,1
0.02938,-1,5.6751e-11,1
0.029389,-1,5.7145e-11,1
0.029397,-1,5.7541e-11,1
0.029406,-1,5.794e-11,1
0.029415,-1,5.8341e-11,1
0.029423,-1,5.8746e-11,1
0.029432,-1,5.9153e-11,1
0.029441,-1,5.9563e-11,1
0.029449,-1,5.9976e-11,1
0.029458,-1,6.0392e-11,1
0.029466,-1,6.081e-11,1
0.029475,-1,6.1232e-11,1
0.029484,-1,6.1657e-11,1
0.029492,-1,6.2084e-11,1
0.029501,-1,6.2514e-11,1
0.02951,-1,6.2948e-11,1
0.029518,-1,6.3384e-11,1
0.029527,-1,6.3823e-11,1
0.029536,-1,6.4266e-11,1
0.029545,-1,6.4711e-11,1
0.029553,-1,6.516e-11,1
0.029562,-1,6.5612e-11,1
0.029571,-1,6.6067e-11,1
0.029579,-1,6.6525e-11,1
0.029588,-1,6.6986e-11,1
0.029597,-1,6.745e-11,1
0.029606,-1,6.7918e-11,1
0.029614,-1,6.8389e-11,1
0.029623,-1,6.8863e-11,1
0.029632,-1,6.934e-11,1
0.029641,-1,6.9821e-11,1
0.029649,-1,7.0305e-11,1
0.029658,-1,7.0792e-11,1
0.029667,-1,7.1283e-11,1
0.029676,-1,7.1777e-11,1
0.029684,-1,7.2275e-11,1
0.029693,-1,7.2776e-11,1
0.029702,-1,7.328e-11,1
0.029711,-1,7.3788e-11,1
0.02972,-1,7.43e-11,1
0.029728,-1,7.4815e-11,1
0.029737,-1,7.5333e-11,1
0.029746,-1,7.5856e-11,1
0.029755,-1,7.6382e-11,1
0.029764,-1,7.6911e-11,1
0.029772,-1,7.7444e-11,1
0.029781,-1,7.7981e-11,1
0.02979,-1,7.8522e-11,1
0.029799,-1,7.9066e-11,1
0.029808,-1,7.9614e-11,1
0.029817,-1,8.0166e-11,1
0.029826,-1,8.0722e-11,1
0.029834,-1,8.1281e-11,1
0.029843,-1,8.1845e-11,1
0.029852,-1,8.2412e-11,1
0.029861,-1,8.2984e-11,1
0.02987,-1,8.3559e-11,1
0.029879,-1,8.4138e-11,1
0.029888,-1,8.4721e-11,1
0.029897,-1,8.5309e-11,1
0.029906,-1,8.59e-11,1
0.029915,-1,8.6496e-11,1
0.029923,-1,8.7095e-11,1
0.029932,-1,8.7699e-11,1
0.029941,-1,8.8307e-11,1
0.02995,-1,8.8919e-11,1
0.029959,-1,8.9535e-11,1
0.029968,-1,9.0156e-11,1
0.029977,-1,9.0781e-11,1
0.029986,-1,9.141e-11,1
0.029995,-1,9.2044e-11,1
0.030004,-1,9.2682e-11,1
0.030013,-1,9.3325e-11,1
0.030022,-1,9.3972e-11,1
0.030031,-1,9.4623e-11,1
0.03004,-1,9.5279e-11,1
0.030049,-1,9.594e-11,1
0.030058,-1,9.6605e-11,1
0.030067,-1,9.7274e-11,1
0.030076,-1,9.7949e-11,1
0.030085,-1,9.8628e-11,1
0.030094,-1,9.9312e-11,1
0.030103,-1,1e-10,1
0.030112,-1,1.0069e-10,1
0.030121,-1,1.0139e-10,1
0.03013,-1,1.0209e-10,1
0.030139,-1,1.028e-10,1
0.030148,-1,1.0351e-10,1
0.030157,-1,1.0423e-10,1
0.030166,-1,1.0495e-10,1
0.030175,-1,1.0568e-10,1
0.030185,-1,1.0641e-10,1
0.030194,-1,1.0715e-10,1
0.030203,-1,1.079e-10,1
0.030212,-1,1.0864e-10,1
0.030221,-1,1.094e-10,1
0.03023,-1,1.1015e-10,1
0.030239,-1,1.1092e-10,1
0.030248,-1,1.1169e-10,1
0.030257,-1,1.1246e-10,1
0.030266,-1,1.1324e-10,1
0.030276,-1,1.1403e-10,1
0.030285,-1,1.1482e-10,1
0.030294,-1,1.1561e-10,1
0.030303,-1,1.1641e-10,1
0.030312,-1,1.1722e-10,1
0.030321,-1,1.1803e-10,1
0.030331,-1,1.1885e-10,1
0.03034,-1,1.1968e-10,1
0.030349,-1,1.2051e-10,1
0.030358,-1,1.2134e-10,1
0.030367,-1,1.2218e-10,1
0.030376,-1,1.2303e-10,1
0.030386,-1,1.2388e-10,1
0.030395,-1,1.2474e-10,1
0.030404,-1,1.2561e-10,1
0.030413,-1,1.2648e-10,1
0.030422,-1,1.2735e-10,1
0.030432,-1,1.2824e-10,1
0.030441,-1,1.2913e-10,1
0.03045,-1,1.3002e-10,1
0.030459,-1,1.3092e-10,1
0.030469,-1,1.3183e-10,1
0.030478,-1,1.3274e-10,1
0.030487,-1,1.3366e-10,1
0.030496,-1,1.3459e-10,1
0.030506,-1,1.3552e-10,1
0.030515,-1,1.3646e-10,1
0.030524,-1,1.3741e-10,1
0.030534,-1,1.3836e-10,1
0.030543,-1,1.3932e-10,1
0.030552,-1,1.4029e-10,1
0.030561,-1,1.4126e-10,1
0.030571,-1,1.4224e-10,1
0.03058,-1,1.4322e-10,1
0.030589,-1,1.4422e-10,1
0.030599,-1,1.4522e-10,1
0.030608,-1,1.4622e-10,1
0.030617,-1,1.4724e-10,1
0.030627,-1,1.4826e-10,1
0.030636,-1,1.4929e-10,1
0.030645,-1,1.5032e-10,1
0.030655,-1,1.5136e-10,1
0.030664,-1,1.5241e-10,1
0.030674,-1,1.5347e-10,1
0.030683,-1,1.5453e-10,1
0.030692,-1,1.556e-10,1
0.030702,-1,1.5668e-10,1
0.030711,-1,1.5777e-10,1
0.030721,-1,1.5886e-10,1
0.03073,-1,1.5996e-10,1
0.030739,-1,1.6107e-10,1
0.030749,-1,1.6219e-10,1
0.030758,-1,1.6331e-10,1
0.030768,-1,1.6445e-10,1
0.030777,-1,1.6559e-10,1
0.030787,-1,1.6673e-10,1
0.030796,-1,1.6789e-10,1
0.030805,-1,1.6905e-10,1
0.030815,-1,1.7022e-10,1
0.030824,-1,1.714e-10,1
0.030834,-1,1.7259e-10,1
0.030843,-1,1.7379e-10,1
0.030853,-1,1.7499e-10,1
0.030862,-1,1.7621e-10,1
0.030872,-1,1.7743e-10,1
0.030881,-1,1.7866e-10,1
0.030891,-1,1.799e-10,1
0.0309,-1,1.8114e-10,1
0.03091,-1,1.824e-10,1
0.030919,-1,1.8366e-10,1
0.030929,-1,1.8494e-10,1
0.030938,-1,1.8622e-10,1
0.030948,-1,1.8751e-10,1
0.030958,-1,1.8881e-10,1
0.030967,-1,1.9012e-10,1
0.030977,-1,1.9144e-10,1
0.030986,-1,1.9277e-10,1
0.030996,-1,1.941e-10,1
0.031005,-1,1.9545e-10,1
0.031015,-1,1.968e-10,1
0.031025,-1,1.9817e-10,1
0.031034,-1,1.9954e-10,1
0.031044,-1,2.0092e-10,1
0.031053,-1,2.0232e-10,1
0.031063,-1,2.0372e-10,1
0.031073,-1,2.0513e-10,1
0.031082,-1,2.0655e-10,1
0.031092,-1,2.0798e-10,1
0.031101,-1,2.0943e-10,1
0.031111,-1,2.1088e-10,1
0.031121,-1,2.1234e-10,1
0.03113,-1,2.1381e-10,1
0.03114,-1,2.1529e-10,1
0.03115,-1,2.1679e-10,1
0.031159,-1,2.1829e-10,1
0.031169,-1,2.198e-10,1
0.031179,-1,2.2133e-10,1
0.031188,-1,2.2286e-10,1
0.031198,-1,2.2441e-10,1
0.031208,-1,2.2596e-10,1
0.031218,-1,2.2753e-10,1
0.031227,-1,2.2911e-10,1
0.031237,-1,2.3069e-10,1
0.031247,-1,2.3229e-10,1
0.031256,-1,2.339e-10,1
0.031266,-1,2.3553e-10,1
0.031276,-1,2.3716e-10,1
0.031286,-1,2.388e-10,1
0.031295,-1,2.4046e-10,1
0.031305,-1,2.4212e-10,1
0.031315,-1,2.438e-10,1
0.031325,-1,2.4549e-10,1
0.031335,-1,2.4719e-10,1
0.031344,-1,2.4891e-10,1
0.031354,-1,2.5063e-10,1
0.031364,-1,2.5237e-10,1
0.031374,-1,2.5412e-10,1
0.031384,-1,2.5588e-10,1
0.031393,-1,2.5766e-10,1
0.031403,-1,2.5944e-10,1
0.031413,-1,2.6124e-10,1
0.031423,-1,2.6305e-10,1
0.031433,-1,2.6488e-10,1
0.031443,-1,2.6671e-10,1
0.031452,-1,2.6856e-10,1
0.031462,-1,2.7042e-10,1
0.031472,-1,2.723e-10,1
0.031482,-1,2.7419e-10,1
0.031492,-1,2.7609e-10,1
0.031502,-1,2.78e-10,1
0.031512,-1,2.7993e-10,1
0.031522,-1,2.8187e-10,1
0.031532,-1,2.8382e-10,1
0.031541,-1,2.8579e-10,1
0.031551,-1,2.8777e-10,1
0.031561,-1,2.8977e-10,1
0.031571,-1,2.9177e-10,1
0.031581,-1,2.938e-10,1
0.031591,-1,2.9583e-10,1
0.031601,-1,2.9788e-10,1
0.031611,-1,2.9995e-10,1
0.031621,-1,3.0203e-10,1
0.031631,-1,3.0412e-10,1
0.031641,-1,3.0623e-10,1
0.031651,-1,3.0835e-10,1
0.031661,-1,3.1049e-10,1
0.031671,-1,3.1264e-10,1
0.031681,-1,3.1481e-10,1
0.031691,-1,3.1699e-10,1
0.031701,-1,3.1919e-10,1
0.031711,-1,3.214e-10,1
0.031721,-1,3.2363e-10,1
0.031731,-1,3.2588e-10,1
0.031741,-1,3.2813e-10,1
0.031751,-1,3.3041e-10,1
0.031761,-1,3.327e-10,1
0.031771,-1,3.3501e-10,1
0.031781,-1,3.3733e-10,1
0.031791,-1,3.3967e-10,1
0.031801,-1,3.4202e-10,1
0.031811,-1,3.4439e-10,1
0.031822,-1,3.4678e-10,1
0.031832,-1,3.4918e-10,1
0.031842,-1,3.516e-10,1
0.031852,-1,3.5404e-10,1
0.031862,-1,3.565e-10,1
0.031872,-1,3.5897e-10,1
0.031882,-1,3.6146e-10,1
0.031892,-1,3.6396e-10,1
0.031902,-1,3.6649e-10,1
0.031913,-1,3.6903e-10,1
0.031923,-1,3.7158e-10,1
0.031933,-1,3.7416e-10,1
0.031943,-1,3.7675e-10,1
0.031953,-1,3.7937e-10,1
0.031963,-1,3.82e-10,1
0.031974,-1,3.8464e-10,1
0.031984,-1,3.8731e-10,1
0.031994,-1,3.8999e-10,1
0.032004,-1,3.927e-10,1
0.032014,-1,3.9542e-10,1
0.032025,-1,3.9816e-10,1
0.032035,-1,4.0092e-10,1
0.032045,-1,4.037e-10,1
0.032055,-1,4.065e-10,1
0.032066,-1,4.0932e-10,1
